model_id,provider,task_id,mode,sample_index,individual_valid,family_valid,validations_match,individual_passed_rule_count,family_passed_rule_count,individual_error_count,family_error_count,warning_count,individual_errors,family_errors,warnings
frontier_openai,openai,tritonbench_t_075,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_076,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_openai,openai,tritonbench_t_077,baseline,1,False,False,True,8,6,1,2,0,Missing expected wrapper: matmul,"Missing expected wrapper: matmul | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_078,baseline,1,True,False,False,9,7,0,1,0,,Missing family evidence; expected one of: grid,
frontier_openai,openai,tritonbench_t_079,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_080,baseline,1,False,False,True,8,6,1,2,0,Missing expected wrapper: addmm,"Missing expected wrapper: addmm | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_081,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_082,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_083,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_084,baseline,1,False,False,True,8,7,1,1,0,Missing expected wrapper: fused_bmm_dropout_gelu,Missing expected wrapper: fused_bmm_dropout_gelu,
frontier_openai,openai,tritonbench_t_085,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_086,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_openai,openai,tritonbench_t_087,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: log_tanh,Missing expected wrapper: log_tanh,
frontier_openai,openai,tritonbench_t_088,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: exp,Missing expected wrapper: exp,
frontier_openai,openai,tritonbench_t_089,baseline,1,False,False,True,8,7,1,1,0,Missing semantic evidence; expected one of: sum,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_090,baseline,1,False,False,True,6,8,3,1,0,Missing expected wrapper: fused_avg_pool2d_cosine_similarity | Missing semantic evidence; expected one of: fused_avg_pool2d_cosine_similarity | Missing semantic evidence; expected one of: fused_avg_pool2d_cosine_similarity,Missing expected wrapper: fused_avg_pool2d_cosine_similarity,
frontier_openai,openai,tritonbench_t_091,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_092,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_093,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_094,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_095,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_096,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_097,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_098,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_099,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_100,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_101,baseline,1,True,False,False,9,7,0,2,0,,Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask,
frontier_openai,openai,tritonbench_t_102,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_103,baseline,1,False,False,True,8,6,1,1,0,Missing expected wrapper: softmax_mul,Missing expected wrapper: softmax_mul,
frontier_openai,openai,tritonbench_t_104,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_105,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_106,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: bessel_j1,Missing expected wrapper: bessel_j1,
frontier_openai,openai,tritonbench_t_107,baseline,1,False,False,True,5,3,2,3,0,Missing expected wrapper: lu | Missing required term: import torch,"Missing expected wrapper: lu | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: return, out",
frontier_openai,openai,tritonbench_t_108,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_109,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_110,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_openai,openai,tritonbench_t_111,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_112,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_113,baseline,1,False,False,True,7,5,2,2,0,"Missing expected wrapper: min | Missing semantic evidence; expected one of: tl.sum, tl.max, tl.min, argmax, argmin, torch.","Missing expected wrapper: min | Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_114,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_115,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_openai,openai,tritonbench_t_116,baseline,1,False,False,True,8,7,1,1,0,Missing expected wrapper: tanh_linear,Missing expected wrapper: tanh_linear,
frontier_openai,openai,tritonbench_t_117,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_118,baseline,1,True,False,False,9,7,0,2,0,,Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask,
frontier_openai,openai,tritonbench_t_119,baseline,1,True,False,False,9,6,0,2,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_120,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_121,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_122,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_123,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: pow,Missing expected wrapper: pow,
frontier_openai,openai,tritonbench_t_124,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_125,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_126,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: sigmoid,Missing expected wrapper: sigmoid,
frontier_openai,openai,tritonbench_t_127,baseline,1,False,False,True,7,6,2,2,0,"Missing expected wrapper: gelu | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: gelu | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_128,baseline,1,False,False,True,7,6,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_openai,openai,tritonbench_t_129,baseline,1,False,False,True,8,7,1,1,0,Missing expected wrapper: fused_bmm_rmsnorm_gelu_dropout,Missing expected wrapper: fused_bmm_rmsnorm_gelu_dropout,
frontier_openai,openai,tritonbench_t_130,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: floor,Missing expected wrapper: floor,
frontier_openai,openai,tritonbench_t_131,baseline,1,False,False,True,7,7,3,2,0,Unbalanced parentheses | Unbalanced brackets | Missing semantic evidence; expected one of: fill,Unbalanced parentheses | Unbalanced brackets,
frontier_openai,openai,tritonbench_t_132,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_133,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_134,baseline,1,False,False,True,8,7,1,1,0,"Missing semantic evidence; expected one of: linear, solve","Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_135,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: abs,Missing expected wrapper: abs,
frontier_openai,openai,tritonbench_t_136,baseline,1,True,False,False,9,8,0,1,0,,Missing family evidence; expected one of: mask,
frontier_openai,openai,tritonbench_t_137,baseline,1,False,False,True,8,6,1,1,0,Missing expected wrapper: softmax,Missing expected wrapper: softmax,
frontier_openai,openai,tritonbench_t_138,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_139,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_140,baseline,1,False,False,True,8,3,1,5,0,Missing expected wrapper: std,"Missing expected wrapper: std | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: grid | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_141,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_142,baseline,1,False,False,True,6,5,3,3,0,"Missing expected wrapper: A | Missing semantic evidence; expected one of: linear | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: A | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_143,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_144,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_145,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_146,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_147,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_148,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_149,baseline,1,False,False,True,8,7,1,2,0,Missing expected wrapper: Adam,Missing expected wrapper: Adam | Missing family evidence; expected one of: mask,
frontier_openai,openai,tritonbench_t_150,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_151,baseline,1,True,False,False,9,7,0,2,0,,Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask,
frontier_openai,openai,tritonbench_t_152,baseline,1,False,False,True,8,7,1,1,0,Missing expected wrapper: relu_conv2d,Missing expected wrapper: relu_conv2d,
frontier_openai,openai,tritonbench_t_153,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: log,Missing expected wrapper: log,
frontier_openai,openai,tritonbench_t_154,baseline,1,False,False,True,8,6,1,1,0,Missing semantic evidence; expected one of: mean,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_155,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
frontier_openai,openai,tritonbench_t_156,baseline,1,False,False,True,8,7,1,1,0,Missing expected wrapper: conv2d_add,Missing expected wrapper: conv2d_add,
frontier_openai,openai,tritonbench_t_157,baseline,1,True,False,False,7,5,0,1,0,,"Missing family evidence; expected one of: torch.linalg, solve, lu, triangular",
frontier_openai,openai,tritonbench_t_158,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_159,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_160,baseline,1,False,False,True,5,2,2,4,0,Missing expected wrapper: cholesky | Missing required term: import torch,"Missing expected wrapper: cholesky | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: torch.linalg, solve, lu, triangular | Missing family evidence; expected one of: return, out",
frontier_openai,openai,tritonbench_t_161,baseline,1,False,False,True,7,4,2,4,0,Missing expected wrapper: ones_like | Missing semantic evidence; expected one of: fill,"Missing expected wrapper: ones_like | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: grid | Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_162,baseline,1,False,False,True,7,4,2,4,4,Missing expected wrapper: autocast | Missing required term: @triton.jit,"Missing expected wrapper: autocast | Missing family evidence; expected one of: grid | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: torch.nn.functional.grid_sample, @triton.jit, tl.load, tl.store",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
frontier_openai,openai,tritonbench_t_163,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: reciprocal,Missing expected wrapper: reciprocal,
frontier_openai,openai,tritonbench_t_164,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_165,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_166,baseline,1,False,False,True,7,6,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_001,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_002,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_003,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_004,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_005,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_006,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_007,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_008,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_009,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_010,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_011,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_012,baseline,1,False,False,True,8,8,1,1,0,Unbalanced parentheses,Unbalanced parentheses,
frontier_anthropic,anthropic,tritonbench_t_013,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_014,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_015,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_016,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_017,baseline,1,False,False,True,9,8,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_018,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_019,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_020,baseline,1,True,False,False,9,6,0,2,0,,"Missing family evidence; expected one of: grid | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_anthropic,anthropic,tritonbench_t_021,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_022,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_023,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_024,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_025,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_026,baseline,1,True,False,False,9,7,0,1,0,,Missing family evidence; expected one of: grid,
frontier_anthropic,anthropic,tritonbench_t_027,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_028,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_anthropic,anthropic,tritonbench_t_029,baseline,1,False,False,True,9,8,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_030,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_031,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_032,baseline,1,False,False,True,8,6,1,1,0,Missing expected wrapper: input,Missing expected wrapper: input,
frontier_anthropic,anthropic,tritonbench_t_033,baseline,1,True,False,False,9,4,0,3,0,,"Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_anthropic,anthropic,tritonbench_t_034,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_035,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_036,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_037,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_038,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_039,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_040,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_041,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_042,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_043,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_044,baseline,1,True,False,False,9,6,0,2,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_045,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_046,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_anthropic,anthropic,tritonbench_t_047,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_048,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_049,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_050,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_051,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_052,baseline,1,True,False,False,9,7,0,2,0,,Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask,
frontier_anthropic,anthropic,tritonbench_t_053,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_054,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_055,baseline,1,True,False,False,9,6,0,2,0,,Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,
frontier_anthropic,anthropic,tritonbench_t_056,baseline,1,False,False,True,9,8,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_057,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_058,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_059,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_060,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_061,baseline,1,True,False,False,9,6,0,2,0,,"Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_anthropic,anthropic,tritonbench_t_062,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_063,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_064,baseline,1,False,False,True,9,5,0,4,2,,Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_065,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_066,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_067,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_anthropic,anthropic,tritonbench_t_068,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_069,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_070,baseline,1,False,False,True,9,8,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_071,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_anthropic,anthropic,tritonbench_t_072,baseline,1,False,False,True,9,9,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_073,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_074,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_075,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_076,baseline,1,True,True,True,7,6,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_077,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_078,baseline,1,True,False,False,9,7,0,1,0,,Missing family evidence; expected one of: grid,
frontier_anthropic,anthropic,tritonbench_t_079,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_080,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_081,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_082,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_anthropic,anthropic,tritonbench_t_083,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_084,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_085,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_086,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_anthropic,anthropic,tritonbench_t_087,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_088,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_089,baseline,1,False,False,True,8,7,1,1,0,Missing semantic evidence; expected one of: sum,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_anthropic,anthropic,tritonbench_t_090,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_091,baseline,1,False,False,True,8,6,2,3,0,Unbalanced parentheses | Unbalanced brackets,"Unbalanced parentheses | Unbalanced brackets | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_anthropic,anthropic,tritonbench_t_092,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_093,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_094,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_095,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_096,baseline,1,False,False,True,9,8,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_anthropic,anthropic,tritonbench_t_097,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_098,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_099,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_anthropic,anthropic,tritonbench_t_100,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_anthropic,anthropic,tritonbench_t_101,baseline,1,True,False,False,9,8,0,1,0,,Missing family evidence; expected one of: mask,
